id,movie_id
209458,675
11288,674
11290,674
11291,674
81024,674
20053,674
81022,674
1220981,674
1221007,674
1090771,674
20002,674
117654,674
193409,674
1090776,674
213222,674
1090780,674
1090781,674
1090782,674
1090783,674
72313,674
174713,674
513677,674
107170,674
74333,674
74335,674
1090784,674
1090785,674
1090786,674
1834,674
203935,674
23532,8960
66658,8960
66634,8960
16478,8960
66623,8960
61835,8960
49921,8960
66659,8960
21317,8960
66681,8960
66666,8960
66683,8960
66669,8960
66684,8960
66630,8960
66685,8960
66664,8960
66680,8960
66671,8960
66667,8960
66663,8960
66686,8960
66687,8960
66661,8960
66660,8960
60677,8960
8602,6479
49918,6479
53918,6479
49920,6479
49922,6479
6066,6479
964035,6479
1075145,6479
164094,6479
996224,6479
1282,118
1285,118
1286,118
1290,118
1291,118
1294,118
1292,118
1293,118
7320,118
52313,118
1815747,118
58776,118
73707,118
1588373,118
568396,118
1815748,118
1370651,118
10225,118
17354,118
47712,118
184997,118
30320,118
1090804,118
10872,2062
7962,2062
6197,2062
11390,2062
21197,2062
32536,2062
21199,2062
7087,2062
1160045,2062
1443329,2062
1443330,2062
72753,2062
1266046,2062
3897,272
585,272
534,272
3900,272
544,272
489467,272
1317397,272
1695960,272
1334124,272
1172371,272
3902,272
3901,272
78114,272
87194,272
79124,272
1690773,272
39660,272
559209,272
1257821,272
67212,272
1690926,272
998501,272
62937,272
211586,272
1646701,272
556445,272
1602370,272
5415,272
1691875,272
1691876,272
281527,272
28749,272
1695959,272
1691887,272
1691892,272
1691895,272
29615,272
1233819,272
1592216,272
1225357,272
39681,272
40687,272
27709,272
1362118,272
10657,272
70230,272
105159,272
1226707,272
1692416,272
1692428,272
1094720,272
1451681,272
1111202,272
156598,272
1469792,272
101658,272
2974,272
1695915,272
1668,272
1208945,272
1237293,272
17291,272
135259,272
1691868,272
1691866,272
1583206,272
1695939,272
208838,272
1695946,272
1048571,272
1695948,272
1214974,272
986518,272
1695954,272
1695947,272
1232679,272
1247020,272
937527,272
369256,272
1695900,272
1695949,272
94384,272
100586,272
1449198,272
81671,272
81687,272
123796,272
1207208,272
1210410,272
1207204,272
968767,272
121701,272
1392726,272
7399,10527
9575,10527
14409,10527
2632,10527
5726,10527
28637,10527
109561,10527
82092,10527
64445,10527
1077795,10527
1077796,10527
18863,10527
205171,10527
89819,10527
197819,10527
111875,10527
94075,10527
1232325,10527
571265,10527
16846,10527
62389,10527
61305,10527
1224835,10527
64449,10527
64451,10527
5587,18360
2157,18360
13524,18360
4581,18360
17835,18360
19498,18360
1030313,18360
17841,18360
1428580,18360
4275,18360
17837,18360
85757,18360
130566,18360
130565,18360
164067,18360
15661,18360
440439,18360
109887,18360
1728453,18360
26510,18360
65606,18360
17825,18360
1178539,18360
59413,18360
23626,2080
1330,2080
82094,2080
77561,2080
1003248,2080
1353634,2080
63295,2080
1353635,2080
144286,2080
59792,2080
1200536,2080
1353637,2080
234504,2080
190856,2080
1353638,2080
94350,2080
626531,2080
1353639,2080
55903,2080
1353640,2080
1353641,2080
125565,2080
75174,2080
75720,2080
1205880,2080
1353642,2080
1353643,2080
1353644,2080
1353646,2080
92175,2080
1239053,2080
148428,2080
1091387,2080
1353647,2080
1353649,2080
79351,2080
91404,2080
1353652,2080
1353653,2080
1353654,2080
1353656,2080
1219446,2080
1353657,2080
43297,2080
1353658,2080
1353659,2080
78110,2080
213087,2080
1643129,2080
530,605
9572,605
9443,605
2192,605
9457,605
9462,605
9466,605
6195,605
9576,605
52908,605
537506,605
62490,605
62486,605
40462,109445
19394,109445
221611,109445
54415,109445
1188241,109445
70238,109445
16842,109445
1297610,109445
74573,109445
1207489,109445
1207488,109445
1340660,109445
1340665,109445
1340667,109445
1340671,109445
1340673,109445
59051,109445
39214,109445
1340677,109445
1120694,109445
1207490,109445
1340678,109445
1077828,109445
1340680,109445
76461,109445
1340682,109445
59060,109445
1340684,109445
1009221,109445
131365,109445
120831,109445
113818,109445
1248379,109445
75121,604
9452,604
1218802,604
1218824,604
582925,604
1218839,604
152545,604
192815,604
102408,604
1265137,604
1265138,604
1028602,604
33449,604
1265140,604
75131,604
9364,604
26059,604
1265141,604
1265142,604
152492,604
9459,604
75175,604
152559,604
41784,604
1265143,604
83769,604
1265144,604
185440,604
440902,604
56436,604
73883,604
75893,604
1155485,604
1265151,604
9448,604
9450,604
187189,604
77553,604
1265152,604
1008016,604
1012973,604
15302,604
1113310,604
1265155,604
1265156,604
125323,604
1265157,604
56347,604
2128,604
2516,604
87811,604
930817,604
524,76338
59817,76338
56614,76338
14343,76338
52852,76338
19901,76338
1270111,76338
1381866,76338
1743768,76338
1743769,76338
1743770,76338
1743771,76338
1743772,76338
1743773,76338
1269487,76338
1743774,76338
1266313,76338
1743775,76338
1743776,76338
40477,76338
206724,76338
1414711,76338
1743778,76338
1224188,76338
87115,76338
26060,76341
24898,76341
98522,76341
1036288,76341
1278500,76341
102603,76341
59117,76341
1475853,76341
1232126,76341
82437,76341
217828,76341
75540,76341
1229667,76341
1734171,76341
1734172,76341
1734173,76341
1734174,76341
1456888,76341
1734175,76341
1492293,76341
66055,76341
1734177,76341
1734178,76341
1734179,76341
1554064,76341
1734180,76341
1734181,76341
1734182,76341
223692,76341
1734183,76341
144677,76341
1734184,76341
1734185,76341
1734186,76341
1734187,76341
1734188,76341
1734189,76341
1734190,76341
1734191,76341
1734192,76341
1734193,76341
1734194,76341
1734195,76341
1734196,76341
1734197,76341
1734198,76341
1734199,76341
1734200,76341
1445417,76341
1394433,76341
12647,13448
20258,13448
74487,13448
74488,13448
74494,13448
966875,13448
74506,13448
26738,13448
1018,13448
28413,13448
74492,13448
40224,13448
1247537,13448
1136411,13448
74516,13448
168588,13448
74490,13448
74496,13448
74495,13448
1277677,13448
27282,13448
74499,13448
74502,13448
34520,13448
74511,13448
6180,13448
43461,13448
6701,13448
74493,13448
1189077,13448
27570,13448
987053,13448
24323,13448
74509,13448
1277668,13448
1277675,13448
1277667,13448
1277676,13448
211624,13448
77880,10195
125050,10195
78150,10195
33045,10195
270,10195
1579743,10195
169653,10195
1056049,10195
963745,10195
1147968,10195
25310,10195
84341,10195
8891,13053
76594,13053
56910,13053
61423,13053
56890,13053
58772,13053
19974,13053
5727,13053
32907,13053
88702,13053
15892,13053
89023,13053
89024,13053
56903,19585
84845,19585
84846,19585
84847,19585
58225,19585
17442,19585
63231,19585
84848,19585
62821,19585
84849,19585
18272,19585
84850,19585
1367499,19585
25616,57165
10882,57165
1016168,57165
1432104,57165
1774319,57165
1774320,57165
1252495,57165
110525,57165
11281,57165
11177,57165
1160,62213
17183,62213
9012,62213
234982,62213
1803326,62213
35824,62213
39683,62213
1096866,62213
1803327,62213
10207,62213
1699133,62213
211897,62213
1184168,62213
29697,62213
1151957,62213
213395,62213
219763,62213
933238,177677
10182,177677
16702,177677
1502365,177677
1361888,177677
1196960,177677
1345419,177677
1529474,177677
24247,177677
1502366,177677
1192564,177677
1529490,177677
1529494,177677
934049,177677
1464090,177677
40738,177677
1529495,177677
1430505,177677
1562079,177677
1562080,177677
1562081,177677
1562082,177677
1562083,177677
1562084,177677
1562085,177677
1562086,177677
1562087,177677
1562088,177677
1274600,177677
1562089,177677
1562090,177677
1562091,177677
36097,177677
1400211,177677
1562092,177677
1562093,177677
85828,177677
1562095,177677
1562096,177677
1562097,177677
1562098,177677
1562099,177677
1562102,177677
1385097,177677
1562104,177677
1483038,177677
1562105,177677
1562106,177677
1336360,177677
1562107,177677
1562108,177677
1188778,177677
1303330,177677
1562110,177677
199139,177677
77837,177677
1562111,177677
1322312,177677
1316592,177677
1671024,177677
119684,7978
119685,7978
119687,7978
10672,7978
400,7978
84268,7978
82150,7978
161030,7978
16377,5559
4756,5559
9657,5559
8246,5559
52119,5559
9626,5559
13309,5559
50807,5559
1211,5559
1740807,5559
1237323,5559
34983,5559
44114,5559
11477,5559
982,5559
1740811,5559
4483,49444
140,49444
212,49444
20904,49444
62862,49444
15111,49444
346,49444
1453780,49444
1453781,49444
1453782,49444
1453784,49444
1453786,49444
1453790,49444
38668,49444
1453793,49444
47773,49444
1448987,49444
65726,49444
15100,49444
88816,10196
84215,10196
76788,10196
11354,10196
19729,10196
7248,10196
559643,10196
162754,10196
53454,10196
73336,10196
1317363,10196
164102,10196
1209900,10196
1377246,10196
11614,10196
8289,956
11705,956
21045,956
84497,956
1219489,956
2677,956
28633,117251
4512,117251
22125,117251
58168,117251
129101,117251
4177,117251
118643,117251
96591,117251
166688,117251
190098,117251
58873,50321
33654,50321
78197,50321
16857,50321
13924,50321
984263,50321
1108010,50321
1003,11619
215823,11619
37759,11619
20277,11619
6199,11619
1075046,11619
58893,11619
206393,11619
1075047,11619
1060194,11619
1313583,266647
108916,266647
71070,266647
43547,266647
81840,266647
71281,266647
1252934,266647
1523921,266647
1097451,266647
1301823,266647
1526130,266647
1334638,266647
1214513,266647
210061,266647
15232,82703
42160,82703
19,82703
475512,82703
537,82703
111923,82703
212184,82703
20804,82703
1054484,82703
41087,82703
35349,82703
225863,82703
1227701,82703
14639,82703
1504903,82703
193045,82703
18898,82703
1214171,82703
84080,82703
84086,82703
217777,82703
992381,82703
64447,82703
5211,82703
15373,82703
106800,82703
64450,82703
8783,652
1248,652
9824,652
9825,652
1666,652
940,652
31431,652
740,652
29407,652
930959,652
519,80321
3627,80321
517,36669
10881,36669
1365,36669
10884,36669
10885,36669
263,36669
115876,36669
5414,36669
10699,36669
3125,36669
86050,36669
57143,36669
1231943,36669
55536,43074
1240487,43074
168452,43074
1267216,43074
4391,43074
39390,43074
1093919,43074
1271,43074
59841,43074
42157,43074
1215931,43074
178926,43074
1109702,43074
464993,43074
127048,43074
18271,43074
1106222,43074
1231211,43074
1219121,43074
1231188,43074
54720,43074
1637555,43074
8874,43074
8873,43074
12208,43074
1686558,43074
1243729,43074
1686559,43074
1429453,43074
1454946,43074
1217650,43074
1370567,43074
1772805,43074
305993,43074
1255901,43074
110743,43074
1534447,43074
1286525,43074
1717724,43074
1640435,43074
1462917,43074
1772809,43074
1772810,43074
10572,43074
1772812,43074
1772813,43074
1772814,43074
1772816,43074
20,43074
1542697,43074
1053275,43074
94622,43074
1745921,43074
1475121,43074
1772818,43074
1772819,43074
1772820,43074
1772822,43074
1772824,43074
174727,43074
1772826,43074
1602952,43074
1438372,43074
1572024,43074
1772829,43074
1542698,43074
62,95
879,95
882,95
883,95
53,95
236327,95
42707,95
65827,95
63941,95
93958,95
1329760,95
10017,95
62842,95
1232170,95
6465,95
42373,95
230726,95
58950,95
43978,95
1666701,95
15253,95
167178,95
1554033,95
1232807,95
1646,95
42731,95
1219216,95
45041,95
1666702,95
1666703,95
1217015,95
103833,95
181975,95
120528,95
9258,95
41517,95
2138,95
154883,95
41129,95
1666730,95
123686,95
31471,95
1583767,95
93846,95
143017,95
1212471,95
19208,95
157426,95
48587,95
95233,95
1557939,95
1043304,95
605,95
1390113,95
87360,95
1838353,95
1666727,95
106243,95
167755,95
6684,608
9656,608
9658,608
9659,608
37008,608
16178,608
82702,608
17005,608
154590,608
37157,608
1314246,608
189734,608
88950,608
1215262,608
8291,2310
23789,2310
23790,2310
42216,2310
42217,2310
42284,2310
1429705,2310
1504584,2310
1504585,2310
1209766,2310
42285,2310
42289,2310
36055,2310
42291,2310
42292,2310
42235,2310
11661,140300
1382741,140300
4201,140300
1257847,140300
1491641,140300
1571792,140300
971877,140300
1215502,140300
1571794,140300
1242866,140300
1571795,140300
1571796,140300
1571797,140300
72118,56292
142636,56292
508582,56292
6079,56292
92428,56292
6283,56292
173079,56292
234479,81188
87056,81188
1271684,81188
1364655,81188
1364656,81188
114446,81188
1364657,81188
1364658,81188
1364660,81188
936667,81188
4939,7552
52929,7552
25849,7552
52930,7552
52931,7552
52932,7552
31714,7552
52933,7552
52794,7552
1868278,7552
7676,616
3417,616
9189,616
9190,616
9193,616
9194,616
52909,616
953738,616
92495,616
18061,616
1116509,616
1116510,616
1116511,616
1116512,616
239391,616
1593805,616
1593806,616
1593807,616
1593808,616
1593809,616
1593810,616
1593811,616
33519,616
1593814,616
1593815,616
1593816,616
1593818,616
1593819,616
1593820,616
1593821,616
1045069,616
228561,616
551956,616
1593822,616
1593825,616
1095916,616
1593826,616
1593827,616
77122,147441
765,147441
30430,147441
229932,147441
47615,147441
234907,147441
104040,147441
91662,147441
1440869,147441
1440871,147441
228968,147441
743,147441
145310,147441
29068,13475
1920,13475
128628,13475
451,13475
92774,13475
46801,13475
80602,13475
59263,13475
1181331,13475
138324,13475
188796,13475
1274566,13475
583844,13475
154748,13475
963257,13475
51997,13475
1216155,13475
1274869,13475
1026981,13475
64805,13475
168962,13475
126841,13475
1275518,13475
1107818,13475
203012,13475
170883,13475
51301,13475
182213,13475
129661,13475
78899,13475
1275522,13475
51994,13475
1212484,13475
1275523,13475
1007337,13475
1275524,13475
1275932,13475
1275933,13475
1275934,13475
1275935,13475
187563,13475
90609,13475
1716,13475
1275937,13475
1080735,13475
146004,13475
174797,13475
156283,13475
1275939,13475
79585,13475
1020340,13475
1755,13475
204068,13475
993162,13475
225488,13475
931039,13475
1278357,13475
1278358,13475
1278359,13475
1278360,13475
1278361,13475
1278363,13475
1278364,13475
1278365,13475
1278369,13475
1278370,13475
1278371,13475
1278372,13475
129600,13475
1278373,13475
1278375,13475
218569,13475
1278378,13475
971780,13475
74504,13475
85743,13475
1278379,13475
490982,13475
228458,13475
1278380,13475
1278381,13475
1278382,13475
1278383,13475
139553,13475
1103961,13475
1278384,13475
1278385,13475
989924,13475
1278386,13475
1114365,13475
1278387,13475
1278388,13475
59055,13475
1278389,13475
1278390,13475
1278391,13475
1278392,13475
1278393,13475
149466,13475
986700,13475
97466,13475
588647,13475
1278394,13475
1278395,13475
938390,13475
1278397,13475
121905,13475
1278398,13475
1278399,13475
980805,13475
203279,13475
1235227,13475
1278508,13475
1278509,13475
1278514,13475
1278515,13475
1202555,13475
1278516,13475
3033,13475
1278521,13475
130733,13475
125024,557
6944,557
20584,557
60560,557
127451,557
55648,557
19468,557
6945,557
20581,557
20583,557
21130,557
125055,557
154644,557
21380,557
145617,557
169349,557
159907,557
84955,557
61830,557
1005,557
17928,557
135855,557
956719,557
1347687,557
75331,557
154694,557
1279,557
1224170,557
168872,557
1390775,557
87841,557
1906,557
9559,557
203950,557
170142,557
202647,557
1218780,557
16500,557
1364589,557
951607,557
165282,557
189756,557
25298,557
1245801,557
891426,557
1358996,557
1033099,557
239019,82702
83407,82702
35981,82702
42267,82702
12795,205584
78147,205584
29092,205584
105838,205584
57830,205584
936397,205584
17328,205584
1535060,205584
1527210,205584
1244796,205584
1535047,205584
1535048,205584
6799,205584
1535049,205584
1535050,205584
1535051,205584
1535052,205584
1535053,205584
1535054,205584
1535055,205584
1535056,205584
1535057,205584
1535058,205584
1535059,205584
1535061,205584
1535062,205584
1535063,205584
1535064,205584
1535065,205584
1535066,205584
1535067,205584
10860,10048
9880,10048
12206,10048
21042,10048
62487,10048
62489,10048
62488,10048
62491,10048
29095,10048
41785,10048
10367,10048
62492,10048
62493,10048
62495,10048
62494,10048
1291386,10048
1530759,10048
50463,13183
1247,13183
40009,13183
79343,13183
42708,13183
3909,13183
79344,13183
79345,13183
79346,13183
37432,13183
21091,13183
56749,13183
46930,13183
60612,13183
20180,13183
79347,13183
79348,13183
79349,13183
1330755,13183
79350,13183
79352,13183
79353,13183
583061,13183
80353,13183
13645,13183
1235562,13183
2461,944
4517,944
14313,944
14314,944
8400,944
14328,944
14316,944
14317,944
33386,944
19861,944
113506,944
154675,944
26783,944
23967,944
991886,944
612216,944
6161,1927
1733,1927
20048,1927
20047,1927
155873,1927
1989,1927
164618,1927
169615,1927
177018,1927
75599,1927
51976,72559
88995,72559
972356,72559
150,72559
11827,72559
1271445,72559
1110284,72559
1632933,72559
4787,72559
3905,7364
1120,7364
114674,7364
109383,7364
20522,7364
669820,7364
1126783,7364
195575,7364
177299,7364
8979,7364
21702,2114
21703,2114
14500,2114
74289,1771
145161,1771
2203,1771
15543,1771
30710,1771
131814,1771
1094667,1771
55583,1771
1104994,1771
1356645,1771
1533995,1771
1572543,1771
1080542,1771
1510694,1771
10701,1771
1441558,1771
1047370,1771
123496,1771
1644017,1771
1231421,1771
108620,1771
1635547,1771
1202386,1771
1644028,1771
1513012,1771
49365,1771
1048648,1771
1463197,1771
1644032,1771
1211185,1771
1624444,1771
1332982,1771
523533,1771
97505,1771
1184965,1771
1240693,1771
1957,36643
18023,36643
9205,36643
9906,36643
10777,36643
10648,36643
10780,36643
4455,36643
5234,36643
41379,36643
102761,36643
132988,36643
1329,8619
219496,8619
25658,8619
215661,8619
1077820,8619
1032202,8619
229672,8619
1077821,8619
7025,8619
1077822,8619
59081,8619
47703,8619
26131,8619
134692,8619
2060,8619
43299,8619
1077823,8619
1077824,8619
84214,50620
56857,50620
53755,50620
45827,50620
34502,50620
59252,50620
21029,50620
501,50620
83356,50620
11825,50620
84219,50620
57578,50620
32887,50620
87310,50620
106949,50620
122029,50620
183820,50620
208944,50620
29234,50620
85143,50620
1181426,50620
80352,50620
1655017,50620
123812,50620
84221,50620
1677390,50620
17859,50620
41309,50620
1218115,50620
101061,50620
92783,50620
76022,50620
44238,50620
1158415,50620
105831,50620
1266844,50620
1677391,50620
1677392,50620
97552,50620
173866,50620
1677393,50620
1416619,50620
1212192,50620
1714286,50620
521961,50620
77271,65759
59783,65759
63522,65759
59782,65759
1335308,65759
1445416,65759
1445418,65759
1445419,65759
57829,65759
1026727,65759
1415835,65759
819,1724
3129,1724
1462,1724
68277,1724
1215283,1724
964764,1724
231,1724
80969,1724
158459,1724
1075146,1724
185853,1724
1366351,1724
1366353,1724
185165,1724
1366354,1724
1366355,1724
15230,1724
1366356,1724
941286,1724
76973,1724
87575,1724
8360,1724
1366357,1724
53577,1724
1366358,1724
1366361,1724
1366359,1724
1142866,1724
5897,1724
1366360,1724
41089,1724
1366362,1724
1366363,1724
1160260,1724
1366364,1724
1366365,1724
111203,1724
115387,1724
1366366,1724
1234315,1724
1366369,1724
1366370,1724
76528,1724
54200,1724
38564,1724
1366371,1724
1366372,1724
1366374,1724
1117748,1724
1366377,1724
1366378,1724
1366379,1724
1366380,1724
1366381,1724
1230333,1724
1366382,1724
1425420,267935
40900,267935
1249,267935
143307,267935
198615,267935
1497865,267935
28847,267935
105864,267935
1182657,267935
61187,267935
1476033,267935
1577027,267935
110902,267935
58804,267935
1709466,267935
1622128,267935
93210,281957
220448,281957
1126405,281957
7742,281957
32205,281957
1099848,281957
77315,281957
1554188,281957
1388529,281957
1558276,281957
1560185,281957
117428,281957
1839463,281957
982065,281957
123926,281957
454,77950
40481,77950
19767,77950
222121,77950
17140,44896
26054,44896
18082,44896
146439,44896
1257563,270946
6818,270946
1521078,270946
973651,270946
12041,2503
11064,2503
349,2503
14887,2503
11148,2503
27030,2503
23608,2503
175400,2503
204167,2503
122296,2503
122293,2503
1280230,2503
124686,2503
1280231,2503
1280232,2503
944548,2503
1280233,2503
199298,2503
164382,2503
1280234,2503
1084850,2503
1280235,2503
164021,2503
1280236,2503
577739,2503
195198,2503
1456745,2503
1007875,2503
1165238,2503
118385,2503
1434599,2503
1553379,2503
1195183,2503
22297,9502
938432,9502
61409,9502
1448983,9502
57741,9502
57742,9502
946051,9502
1448990,9502
1448991,9502
1397911,9502
3392,102899
74541,102899
21127,102899
76126,102899
65829,102899
1360010,102899
42993,102899
83187,102899
1224999,102899
1220103,102899
51302,102899
26495,102899
1224311,102899
1156046,102899
1181556,102899
1502943,102899
1502944,102899
1382011,102899
1502945,102899
1502946,102899
112546,102899
971519,102899
1502947,102899
1502948,102899
78885,102899
1187061,102899
1060081,102899
1502951,102899
1502952,102899
1502953,102899
1363395,102899
1502954,102899
1502955,102899
1502956,102899
1502957,102899
1291797,102899
1463672,102899
1502958,102899
210312,102899
1445583,102899
1545551,102899
1502963,102899
549524,102899
1267375,102899
1348580,102899
77069,101299
8792,101299
99,101299
1030513,101299
1382356,101299
427,101299
1090027,101299
197350,101299
1292489,101299
1546955,101299
80770,101299
1546956,101299
1383509,101299
41019,101299
196843,101299
1243337,101299
64295,101299
1086221,101299
1337049,101299
1444823,101299
41020,101299
1086222,101299
80616,101299
990136,101299
1165616,101299
1236043,101299
1456721,101299
1416333,101299
1669953,101299
1279699,101299
1502253,101299
1768845,101299
5374,228161
67773,228161
16866,228161
191202,228161
1490591,228161
60741,228161
502,74
503,74
505,74
506,74
75604,74
103079,74
56442,74
182280,74
167756,74
4494,74
53184,74
59690,74
1599519,74
167109,74
39388,74
1215988,74
89375,74
31132,74
78029,8961
31384,8961
17773,8961
4604,8961
532,8961
288,8961
147960,8961
9290,8961
20562,8961
1286657,8961
119869,8961
77351,8961
1286269,8961
160627,8961
10828,417859
92326,417859
936668,417859
179702,417859
1542277,417859
936672,417859
936674,417859
1784358,417859
1744998,417859
1445775,417859
1228821,417859
191186,417859
7107,27576
6091,27576
1116905,27576
44826,27576
53573,27576
118377,27576
118384,27576
118374,27576
82885,27576
118372,27576
10379,27576
118380,27576
118403,27576
118383,27576
118395,27576
118386,27576
78404,27576
118387,27576
28046,27576
118388,27576
118390,27576
118391,27576
118392,27576
118393,27576
118394,27576
118397,27576
118398,27576
83242,27576
118399,27576
118400,27576
118401,27576
118402,27576
1358758,27576
110742,27576
33235,86834
1274232,86834
183538,86834
506085,86834
1173,86834
52869,86834
168877,86834
1580674,86834
104802,17578
6696,17578
51100,17578
1083807,17578
11213,673
190342,673
53519,673
1437296,673
1797010,673
1796502,673
1243166,673
1797012,673
1797011,673
1757941,673
1797014,673
1797013,673
1797015,673
1507605,673
1371,6972
53023,6972
45210,6972
208282,6972
1209256,6972
217046,6972
108924,6972
144098,6972
23,6972
12210,6972
1222753,6972
12536,6972
57609,6972
10756,6972
34657,6972
1666760,6972
76188,6972
1532525,6972
1673414,6972
12212,6972
1447731,6972
1673434,6972
144678,6972
110485,6972
1673453,6972
1673475,6972
1673478,6972
1413066,6972
1673476,6972
1673477,6972
1673474,6972
1673479,6972
162758,6972
1673483,6972
120724,82700
2598,82700
62879,82700
62562,82700
94798,82700
1272929,82700
1272930,82700
1172862,82700
571418,82700
55472,82700
1649198,82700
77517,82700
1343242,82700
727467,82700
61962,10567
15531,10567
7133,10567
17265,10567
67392,10567
25654,10567
154693,10567
23709,10567
56950,10567
221581,181533
61303,181533
1937,181533
221018,181533
43458,181533
8263,181533
87816,181533
1683958,181533
1728454,181533
23659,38055
56323,38055
15009,38055
1454400,38055
15033,38055
52997,38055
102336,38055
194,671
10985,671
11179,671
20240,671
871100,671
10987,671
1220119,671
58778,671
10732,671
10655,671
1261131,671
10984,671
56650,671
11183,671
10986,671
1796505,671
11185,671
1796509,671
1796510,671
10979,671
1796513,671
1796520,671
430776,671
1796524,671
1796522,671
1796523,671
1019545,671
143240,671
1462953,671
1639982,671
18248,49524
209197,49524
87192,49524
11516,49524
1186622,49524
92877,49524
112266,49524
1592996,49524
1592999,49524
1593000,49524
188049,49524
1593004,49524
1558766,49524
1593005,49524
1291696,49524
1452764,49524
1263937,49524
1183867,49524
1373307,49524
1593121,49524
1579759,49524
1259597,49524
1593122,49524
1674426,49524
1198454,49524
12802,22
1717,22
9298,22
155955,22
59056,22
116234,22
1172661,22
82143,22
74578,22
106514,22
1269546,22
57252,22
88032,22
1077834,22
931645,22
60941,22
1269548,22
1269549,22
1269550,22
1269551,22
67147,22
1269553,22
1269554,22
1269555,22
1269556,22
1269557,22
1269559,22
1269560,22
1269561,22
1269562,22
1269602,22
1269604,22
145555,22
1269605,22
1269607,22
1269608,22
182212,22
1269603,22
1269606,22
1269609,22
1196317,22
180394,22
1269610,22
1269612,22
59215,22
74666,22
1146942,22
1269613,22
1435440,131631
1435442,131631
13028,131631
582892,131631
1383546,131631
1435432,131631
155077,131631
1669939,131631
1383482,131631
1383552,131631
1375356,131631
1785980,131631
1542923,131631
1785995,131631
1383549,131631
1568703,131631
1163715,131631
1669949,131631
1786007,131631
1528216,131631
1785996,131631
1383478,131631
1383548,131631
1383551,131631
1812341,131631
2405,591
920,591
34259,591
20795,591
38885,591
28186,591
38886,591
38887,591
38888,591
150792,591
1278517,591
1866899,591
129014,591
969218,172385
17289,172385
60255,172385
561869,172385
13299,172385
52775,172385
41798,172385
1335646,172385
1335647,172385
1178792,172385
118752,172385
1005852,172385
10697,36658
52374,36658
11024,36658
64470,36658
172793,36658
174037,36658
232596,36658
11012,36658
11013,36658
115858,36658
33053,36658
77222,36658
25877,36658
82819,36658
33355,36658
22462,51497
124304,51497
165284,51497
21051,51497
86204,51497
1014572,51497
1093706,51497
80242,51497
60653,51497
147207,51497
37149,51497
979307,51497
170653,51497
1077794,51497
1093708,51497
1093709,51497
986813,51497
156131,51497
1093710,51497
8170,51497
87722,58574
17521,58574
84865,58574
54807,58574
659,58574
71584,58574
1053673,58574
1097455,58574
1086530,58574
1097456,58574
1075103,58574
1097457,58574
105510,58574
53714,58574
83813,58574
40664,58574
28109,18823
114018,18823
1019,18823
59592,18823
37168,18823
766,18823
78225,18823
946696,18823
103351,18823
4513,18823
115150,18823
2957,18823
231272,18823
45840,18823
62498,18823
21817,18823
17337,18823
1060671,18823
1105030,18823
181045,18823
969143,18823
4430,861
10768,861
780,861
3041,861
12888,861
12889,861
44275,861
19753,861
14319,861
33492,861
160474,861
59221,861
100230,861
16180,861
790,861
12887,861
41253,861
72443,861
19898,1911
19899,1911
19900,1911
19902,1911
19903,1911
6200,1911
156000,1911
1378404,1911
1378405,1911
53353,1911
5004,1911
18917,1911
1237724,1911
1216568,1911
1351408,1911
825,49040
118937,49040
1030256,49040
113308,49040
1077345,49040
126713,49040
74245,49040
156729,49040
1089770,49040
1156086,49040
1348735,49040
1355389,49040
1389117,49040
278923,49040
625924,49040
1454098,49040
78520,49040
5577,415
139,415
5588,415
3798,415
5590,415
5589,415
66813,415
35549,415
1104,415
942,415
20480,8871
11870,8871
167661,8871
155983,8871
15034,8871
151263,8871
168415,8871
239979,8871
19307,8871
6067,435
6069,435
6070,435
3134,435
6071,435
6072,435
6073,435
6074,435
6075,435
1215803,435
2683,435
76215,435
14331,435
21021,435
129419,435
64457,435
65471,435
559897,435
29466,435
37981,435
43612,435
15336,955
15337,955
15338,955
10862,955
15339,955
15340,955
15341,955
15342,955
15343,955
1451740,955
4029,2133
32486,2133
1161,2133
16861,2133
1956,2133
4443,2133
34407,2133
106460,2133
31532,2133
170805,2133
35546,2133
104191,2133
156927,2133
105000,2133
37624,2133
58620,2133
102823,2133
177621,2133
26994,2133
156415,2133
56731,1979
19654,1979
20402,1979
11703,1979
20405,1979
7471,1979
27111,1979
58393,1979
20404,1979
21083,1979
933160,87827
935504,87827
1133846,87827
227849,87827
55062,87827
1377778,87827
1133848,87827
1133849,87827
16927,87827
121702,87827
40541,87827
1271647,87827
1271648,87827
1271649,87827
1271650,87827
1271651,87827
1271652,87827
966327,87827
10825,1250
8949,1250
16839,1250
16840,1250
1297400,1250
211670,1250
474842,1250
1157635,1250
1297402,1250
91400,1250
1704332,1250
227454,324668
1925,324668
53240,324668
5377,324668
1475960,324668
121718,324668
19895,324668
79991,324668
1658928,324668
1658929,324668
1770306,324668
1658930,324668
1658931,324668
1752852,324668
1188325,324668
1322309,324668
1752858,324668
1394374,324668
1752864,324668
53963,324668
1623272,324668
1356646,324668
1752865,324668
1752866,324668
1752867,324668
1752868,324668
1752869,324668
1752871,324668
1752872,324668
1752876,324668
1752877,324668
1083451,324668
1752879,324668
1752881,324668
1517714,324668
1752882,324668
1752883,324668
1752884,324668
1752885,324668
1752886,324668
1752887,324668
1387728,324668
1752888,324668
1743566,324668
1752890,324668
1735668,324668
1743573,324668
1743574,324668
1748749,324668
1611966,324668
1752894,324668
