id,id_film
28,8292
80,8292
18,8293
10749,8293
18,8321
35,8321
80,8321
12,8326
18,8326
35,8326
10751,8326
18,8328
10402,8328
10749,8328
27,8329
9648,8329
27,8337
28,8337
53,8337
878,8337
18,8338
53,8338
878,8338
9648,8338
18,8346
35,8346
10749,8346
12,8355
16,8355
35,8355
10751,8355
99,8357
12,8358
18,8358
18,8359
35,8359
10751,8359
35,8363
12,8367
12,8373
28,8373
878,8373
28,8374
53,8374
80,8374
35,8386
35,8390
10749,8390
27,8408
878,8408
18,8409
28,8409
27,8413
878,8413
9648,8413
18,8416
12,8427
28,8427
35,8427
53,8427
18,8435
35,8435
878,8452
18,8456
28,8456
35,8457
27,8461
53,8461
80,8461
35,8467
35,8469
18,8470
53,8470
80,8470
12,8487
28,8487
35,8487
37,8487
878,8487
18,8488
35,8488
10749,8488
18,8489
12,8536
14,8536
28,8536
878,8536
18,8545
35,8545
12,8584
28,8584
35,8584
37,8584
16,8587
18,8587
10751,8587
12,8592
28,8592
35,8592
53,8592
80,8592
27,8617
80,8617
18,8618
35,8618
12,8619
18,8643
27,8643
53,8643
80,8643
53,8645
878,8645
18,8649
18,8656
28,8656
10749,8656
18,8665
36,8665
53,8665
18,8669
35,8669
35,8675
12,8676
35,8676
10749,8676
28,8681
53,8681
80,8688
9648,8688
14,8698
28,8698
53,8698
878,8698
35,8699
18,8741
36,8741
10752,8741
18,8744
53,8744
80,8744
35,8780
12,8810
28,8810
53,8810
878,8810
12,8814
27,8814
28,8814
18,8818
36,8818
10402,8818
28,8831
53,8831
80,8831
878,8831
18,8834
28,8834
53,8834
9648,8834
35,8835
18,8836
53,8836
878,8836
9648,8836
18,8838
28,8838
53,8838
80,8838
14,8839
35,8839
10751,8839
14,8840
18,8841
18,8842
10749,8842
27,8843
53,8843
878,8843
99,8847
18,8848
53,8848
80,8848
35,8849
12,8850
14,8850
28,8850
53,8850
878,8850
12,8854
28,8854
878,8854
35,8859
27,8869
28,8869
35,8869
53,8869
28,8870
53,8870
878,8870
14,8871
35,8871
10751,8871
35,8872
10402,8872
35,8874
10749,8874
27,8875
53,8875
37,8879
10749,8879
18,8883
36,8883
80,8883
10752,8883
16,8885
18,8885
10752,8885
28,8909
53,8909
80,8909
18,8913
27,8913
28,8914
53,8914
878,8914
12,8916
16,8916
35,8916
10751,8916
16,8920
35,8920
10751,8920
27,8922
53,8922
18,8942
18,8944
35,8944
18,8952
35,8952
10749,8952
14,8953
16,8953
878,8953
14,8960
28,8960
12,8961
28,8961
35,8961
53,8961
80,8961
18,8963
28,8963
53,8963
12,8966
14,8966
18,8966
10749,8966
14,8967
18,8967
18,8968
27,8968
53,8968
9648,8968
35,8970
12,8975
18,8975
28,8975
53,8975
35,8976
53,8978
18,8981
10751,8981
18,8982
28,8982
53,8982
80,8982
18,8984
53,8984
80,8984
9648,8984
10749,8984
12,8987
28,8987
53,8987
80,8987
18,8988
10752,8988
18,8998
35,8998
10749,8998
18,8999
53,8999
27,9003
14,9007
35,9007
10749,9007
18,9008
53,9008
18,9009
27,9009
53,9009
35,9012
99,9012
12,9013
35,9013
80,9013
12,9016
14,9016
16,9016
878,9016
10751,9016
14,9021
35,9021
10751,9021
27,9022
53,9022
9648,9022
12,9023
16,9023
35,9023
37,9023
10751,9023
18,9026
35,9026
36,9026
10749,9026
35,9027
10749,9027
35,9029
10749,9029
18,9030
27,9030
53,9030
18,9032
35,9032
18,9034
35,9034
27,9035
35,9035
878,9035
12,9036
18,9036
10751,9036
12,9042
27,9042
28,9042
53,9042
18,9043
35,9043
10749,9043
18,9045
36,9045
12,9053
28,9053
53,9053
27,9059
35,9059
53,9059
14,9067
28,9067
35,9067
878,9067
35,9072
80,9072
28,9074
35,9074
80,9074
18,9075
53,9075
10752,9075
18,9087
35,9087
10749,9087
18,9089
35,9089
10749,9089
14,9092
27,9092
12,9093
18,9093
10749,9093
10752,9093
18,9095
27,9095
53,9095
10749,9095
12,9096
35,9099
10751,9099
14,9100
18,9100
27,9100
53,9100
18,9104
35,9104
53,9104
80,9104
10752,9104
12,9208
18,9208
28,9208
53,9208
28,9257
53,9257
80,9257
35,9260
12,9266
18,9268
28,9268
53,9268
9648,9268
28,9271
53,9271
80,9271
878,9271
12,9273
35,9273
80,9273
18,9275
35,9275
53,9275
80,9275
27,9276
878,9276
9648,9276
18,9277
35,9277
80,9277
35,9279
10751,9279
53,9280
80,9280
10749,9280
18,9281
53,9281
80,9281
10749,9281
18,9282
53,9282
80,9282
12,9285
35,9285
27,9286
9648,9286
12,9288
14,9288
28,9288
18,9289
28,9289
36,9289
10752,9289
12,9290
35,9290
18,9291
35,9291
12,9292
28,9292
35,9292
14,9294
18,9294
878,9294
10749,9294
14,9297
16,9297
35,9297
10751,9297
18,9302
10749,9302
18,9303
53,9303
80,9303
10749,9303
14,9304
35,9304
878,9304
14,9306
27,9306
878,9306
18,9310
35,9310
10751,9310
18,9311
28,9311
53,9311
80,9311
9648,9311
14,9312
28,9312
12,9313
18,9313
28,9313
18,9315
53,9315
9648,9315
14,9327
35,9327
878,9327
10749,9327
18,9331
28,9331
53,9331
12,9334
14,9334
28,9334
28,9335
53,9335
80,9335
35,9336
80,9336
14,9339
18,9339
35,9339
10749,9339
12,9341
28,9341
53,9341
878,9341
12,9342
28,9342
18,9344
80,9344
27,9348
28,9348
878,9348
12,9350
28,9350
53,9350
35,9352
35,9353
10751,9353
12,9355
28,9355
878,9355
27,9357
53,9357
27,9358
9648,9358
12,9360
27,9360
53,9360
12,9361
18,9361
28,9361
36,9361
10749,9361
10752,9361
27,9362
28,9362
18,9366
53,9366
80,9366
28,9367
53,9367
80,9367
18,9372
35,9372
99,9372
14,9374
35,9374
27,9378
53,9378
12,9381
28,9381
53,9381
878,9381
28,9383
53,9383
878,9383
35,9384
80,9384
12,9387
14,9387
28,9387
18,9388
35,9388
16,9389
28,9389
878,9389
18,9390
35,9390
10749,9390
12,9392
27,9392
12,9396
35,9396
35,9398
18,9400
28,9400
80,9400
16,9408
35,9408
10751,9408
28,9414
35,9414
53,9414
80,9414
12,9416
28,9416
35,9416
18,9422
27,9424
878,9424
9648,9424
28,9425
878,9425
10752,9425
35,9427
18,9428
35,9428
35,9429
35,9430
53,9430
80,9430
12,9433
18,9433
28,9433
28,9434
35,9434
53,9434
10749,9434
18,9437
53,9437
80,9437
9648,9437
18,9440
35,9440
18,9441
10749,9441
18,9443
36,9443
16,9444
10751,9444
12,9447
14,9447
18,9447
35,9447
10751,9447
12,9448
28,9448
35,9448
53,9448
12,9449
14,9449
28,9449
35,9449
10751,9449
35,9451
18,9452
35,9452
18,9454
35,9454
10749,9454
28,9455
53,9455
80,9455
9648,9455
12,9457
27,9457
28,9457
878,9457
36,9459
99,9459
10402,9459
18,9464
35,9464
80,9464
10749,9464
18,9466
35,9466
18,9469
14,9470
28,9470
35,9470
80,9470
12,9471
28,9471
35,9471
35,9472
16,9473
35,9473
10402,9473
12,9476
18,9476
28,9476
10749,9476
18,9481
53,9481
80,9481
9648,9481
12,9486
28,9486
35,9486
12,9487
16,9487
35,9487
10751,9487
12,9488
28,9488
10751,9488
35,9489
10749,9489
35,9490
80,9490
35,9493
14,9495
28,9495
53,9495
12,9502
16,9502
35,9502
10751,9502
18,9504
80,9504
9648,9504
18,9509
28,9509
53,9509
80,9509
16,9513
35,9513
10751,9513
18,9515
28,9515
35,9515
53,9515
80,9515
18,9516
28,9516
80,9516
18,9517
80,9517
18,9526
35,9526
10402,9526
12,9531
14,9531
28,9531
35,9531
878,9531
27,9532
27,9533
53,9533
80,9533
35,9535
80,9535
35,9541
10749,9541
12,9543
14,9543
28,9543
10749,9543
27,9544
53,9544
28,9548
35,9548
53,9548
80,9548
9648,9548
18,9549
36,9549
12,9550
18,9550
28,9550
10749,9550
18,9552
27,9552
53,9552
12,9555
18,9555
28,9555
36,9555
35,9557
12,9562
28,9562
878,9562
18,9563
18,9566
53,9566
9648,9566
18,9567
28,9567
10752,9567
12,9570
28,9570
878,9570
10751,9570
18,9571
35,9571
18,9573
53,9573
80,9573
9648,9573
35,9574
878,9574
10751,9574
35,9576
10749,9576
35,9582
10749,9582
18,9583
35,9583
10749,9583
18,9587
10749,9587
12,9588
18,9588
28,9588
37,9588
10749,9588
18,9591
35,9591
12,9593
14,9593
28,9593
35,9593
10751,9593
18,9594
28,9594
53,9594
80,9594
14,9598
18,9598
35,9598
10751,9598
35,9600
80,9600
18,9603
35,9603
10749,9603
12,9607
14,9607
35,9607
10751,9607
12,9610
14,9610
28,9610
18,9613
53,9613
9648,9613
35,9614
18,9615
28,9615
53,9615
80,9615
14,9616
18,9616
27,9616
53,9616
9648,9616
10749,9616
12,9618
28,9618
35,9618
12,9619
28,9619
53,9619
12,9620
28,9620
53,9620
878,9620
9648,9620
18,9621
35,9621
10749,9621
18,9623
53,9623
28,9624
53,9624
12,9625
18,9625
28,9625
53,9625
80,9625
12,9626
14,9626
28,9626
12,9631
18,9631
28,9631
53,9631
80,9631
9648,9631
12,9637
35,9637
9648,9637
35,9641
35,9644
27,9645
53,9645
9648,9645
14,9647
18,9647
35,9647
28,9654
80,9654
18,9655
35,9655
10749,9655
10751,9655
27,9656
53,9656
12,9659
28,9659
53,9659
878,9659
12,9662
16,9662
18,9662
35,9662
12,9664
18,9664
28,9664
36,9664
10749,9664
10752,9664
10752,9665
14,9667
18,9667
53,9667
9648,9667
12,9671
35,9671
18,9672
18,9675
35,9675
10749,9675
18,9676
14,9678
35,9678
10749,9678
28,9679
53,9679
80,9679
27,9682
53,9682
12,9683
18,9683
35,9683
10749,9683
18,9685
35,9685
18,9686
35,9686
10749,9686
18,9689
35,9689
12,9691
28,9691
53,9691
80,9691
18,9693
28,9693
53,9693
878,9693
14,9697
18,9697
53,9697
9648,9697
18,9700
10749,9700
18,9701
18,9702
28,9702
53,9702
80,9702
12,9703
14,9703
28,9703
10752,9703
28,9705
53,9705
80,9705
14,9707
27,9707
35,9707
53,9707
9648,9707
18,9709
53,9709
10749,9709
18,9713
35,9713
18,9715
10749,9715
35,9716
10402,9716
10749,9716
35,9718
27,9725
53,9725
18,9726
35,9726
10749,9726
27,9728
53,9728
18,9729
53,9729
9648,9729
27,9730
53,9730
27,9731
53,9731
28,9737
35,9737
53,9737
80,9737
18,9741
53,9741
878,9741
18,9746
53,9754
12,9759
28,9759
53,9759
80,9759
12,9760
28,9760
35,9760
18,9762
80,9762
10402,9762
10749,9762
18,9763
12,9766
18,9766
28,9766
80,9766
35,9767
10749,9767
18,9770
28,9770
53,9770
28,9772
53,9772
35,9776
35,9778
10749,9778
18,9779
35,9779
35,9781
10402,9781
18,9782
53,9782
27,9783
53,9783
18,9787
27,9792
53,9792
27,9793
53,9793
35,9794
10749,9794
18,9798
28,9798
53,9798
28,9799
53,9799
80,9799
18,9800
35,9801
10749,9801
12,9802
28,9802
53,9802
12,9804
28,9804
12,9806
16,9806
28,9806
10751,9806
35,9809
80,9809
18,9813
53,9813
18,9816
10402,9816
10749,9816
10751,9816
18,9819
18,9821
35,9821
12,9822
14,9822
28,9822
10751,9822
14,9823
28,9823
878,9823
12,9824
14,9824
28,9824
35,9824
878,9824
27,9825
28,9825
35,9825
53,9825
878,9825
12,9826
28,9826
18,9829
28,9829
36,9829
53,9829
80,9829
18,9833
53,9833
10749,9833
16,9836
35,9836
12,9837
16,9837
18,9837
10402,9837
10751,9837
12,9839
18,9839
10749,9839
10752,9839
18,9842
35,9842
10749,9842
18,9849
35,9849
878,9849
10751,9849
18,9869
28,9869
53,9869
80,9869
18,9870
35,9870
10749,9870
27,9877
53,9877
18,9879
53,9879
80,9879
35,9880
10749,9880
10751,9880
18,9882
28,9882
53,9882
80,9882
18,9884
28,9884
53,9884
35,9889
10749,9889
28,9890
35,9890
878,9890
35,9893
10751,9893
18,9894
35,9894
53,9894
18,9895
35,9895
53,9895
10749,9895
12,9896
35,9896
35,9899
10402,9899
35,9900
27,9902
53,9902
18,9903
35,9903
12,9906
14,9906
16,9906
35,9906
10751,9906
16,9907
35,9907
10751,9907
18,9912
18,9913
27,9913
53,9913
9648,9913
18,9916
18,9918
35,9919
10749,9919
28,9920
53,9920
878,9920
12,9922
18,9922
28,9923
80,9923
16,9928
35,9928
878,9928
10751,9928
18,9930
35,9930
53,9930
80,9930
10749,9930
35,9932
80,9932
35,9942
18,9944
53,9944
80,9944
9648,9944
14,9945
18,9945
27,9945
28,9945
53,9945
14,9946
27,9946
28,9946
9648,9946
14,9947
28,9947
18,9950
28,9950
35,9950
80,9950
12,9952
18,9952
10752,9952
12,9954
14,9954
27,9954
28,9954
53,9954
878,9954
18,9955
28,9955
35,9955
35,9957
18,9962
35,9962
10749,9962
18,9963
53,9963
9648,9963
35,9969
10751,9969
12,9975
16,9975
35,9975
10751,9975
12,9978
28,9978
10751,9978
35,9981
10749,9981
10751,9981
16,9982
35,9982
10751,9982
14,9986
35,9986
10751,9986
35,9988
18,9989
28,9989
80,9989
18,9991
35,9991
12,9992
14,9992
16,9992
10751,9992
12,10003
28,10003
53,10003
878,10003
10749,10003
27,10008
53,10008
27,10012
35,10012
14,10013
18,10013
35,10013
10749,10013
27,10014
27,10016
28,10016
878,10016
27,10017
28,10017
80,10017
878,10017
10749,10017
18,10022
28,10022
35,10022
53,10022
10751,10022
18,10024
14,10025
18,10025
35,10025
10749,10025
10751,10025
28,10027
80,10027
10402,10028
10749,10028
10751,10028
35,10029
53,10029
80,10029
18,10030
35,10030
10749,10030
28,10034
35,10034
80,10034
28,10040
35,10040
28,10045
53,10045
878,10045
12,10047
18,10047
28,10047
36,10047
10752,10047
28,10048
35,10050
10749,10050
18,10052
27,10053
53,10053
12,10054
28,10054
35,10054
10751,10054
18,10060
12,10061
28,10061
53,10061
878,10061
18,10065
27,10065
53,10065
27,10066
35,10067
10751,10067
18,10068
10749,10068
27,10069
53,10069
27,10070
28,10070
35,10070
35,10071
27,10072
53,10072
35,10073
28,10074
35,10074
14,10075
18,10075
27,10075
10749,10075
12,10077
28,10077
53,10077
878,10077
12,10090
28,10090
35,10090
80,10090
27,10092
53,10092
14,10096
35,10096
10749,10096
12,10105
18,10105
28,10105
36,10105
10752,10105
18,10115
35,10115
12,10117
18,10117
28,10117
35,10117
80,10117
27,10131
53,10131
18,10132
53,10133
878,10133
9648,10133
28,10135
53,10135
12,10136
28,10136
35,10136
14,10137
16,10137
35,10137
10751,10137
12,10138
28,10138
878,10138
18,10139
36,10139
12,10140
14,10140
10751,10140
18,10147
35,10147
80,10147
35,10152
878,10153
35,10154
80,10154
10749,10154
35,10156
12,10159
28,10159
35,10159
53,10159
27,10160
53,10160
35,10162
10749,10162
27,10163
53,10163
878,10163
28,10167
53,10167
80,10167
28,10179
35,10179
878,10179
18,10183
18,10184
35,10184
10749,10184
18,10185
27,10185
53,10185
80,10185
9648,10185
35,10186
10402,10186
18,10187
35,10187
12,10188
18,10188
35,10188
10751,10188
28,10189
35,10189
12,10191
14,10191
16,10191
10751,10191
12,10192
14,10192
16,10192
35,10192
10751,10192
16,10193
35,10193
10751,10193
12,10195
14,10195
28,10195
12,10196
14,10196
28,10196
10751,10196
18,10197
10402,10197
10749,10197
16,10198
10402,10198
10749,10198
10751,10198
12,10199
16,10199
10751,10199
18,10200
53,10200
878,10200
35,10201
14,10202
35,10202
10749,10202
10751,10202
12,10204
28,10204
35,10204
18,10207
10749,10207
14,10208
35,10208
878,10208
10751,10208
27,10212
35,10212
37,10212
53,10212
12,10214
14,10214
35,10214
10751,10214
14,10215
18,10215
35,10215
10749,10215
18,10217
35,10218
10749,10218
18,10219
10749,10219
18,10220
80,10220
18,10223
53,10223
80,10223
27,10225
53,10225
9648,10225
27,10226
53,10226
9648,10226
18,10229
10749,10229
18,10238
35,10246
14,10253
18,10253
27,10253
28,10253
53,10253
878,10253
18,10269
10402,10269
10749,10269
18,10279
53,10279
80,10279
10749,10279
27,10280
53,10280
27,10281
53,10281
27,10283
53,10283
14,10285
27,10285
53,10285
18,10288
27,10288
35,10288
10749,10288
27,10306
53,10306
27,10307
18,10312
35,10312
35,10313
10752,10313
35,10314
10749,10314
12,10315
16,10315
35,10315
10751,10315
18,10316
18,10317
35,10317
18,10320
27,10320
53,10320
35,10327
12,10329
18,10329
28,10329
53,10329
878,10329
9648,10329
35,10330
27,10331
18,10333
10749,10333
12,10336
14,10336
27,10336
28,10336
53,10336
878,10336
12,10339
18,10339
28,10350
878,10350
14,10353
35,10353
18,10357
28,10357
53,10357
878,10357
35,10358
18,10362
10749,10362
18,10364
35,10364
10752,10364
28,10366
878,10366
18,10368
35,10368
10752,10368
28,10375
53,10375
18,10377
35,10377
27,10383
53,10383
27,10384
53,10384
878,10384
18,10385
35,10385
12,10386
14,10386
16,10386
878,10386
10751,10386
18,10388
28,10388
53,10388
80,10388
9648,10388
18,10390
10749,10390
18,10391
27,10391
53,10391
80,10391
35,10393
14,10395
18,10397
18,10398
53,10398
80,10398
9648,10398
18,10400
35,10402
36,10410
80,10410
12,10413
18,10413
28,10413
53,10413
35,10414
10751,10414
18,10416
35,10416
878,10416
10749,10416
18,10425
28,10425
53,10425
80,10425
35,10426
18,10428
28,10428
53,10428
80,10428
28,10431
53,10431
80,10431
18,10436
10749,10436
14,10437
18,10437
35,10437
10751,10437
14,10439
35,10439
10751,10439
18,10445
10749,10445
12,10448
18,10461
28,10461
53,10461
80,10461
18,10468
35,10468
35,10471
18,10472
35,10472
10749,10472
10751,10472
18,10476
28,10477
18,10478
35,10478
10749,10478
35,10480
53,10480
80,10480
35,10481
10751,10481
28,10483
53,10483
878,10483
12,10488
14,10488
35,10488
10751,10488
35,10490
27,10496
53,10496
12,10501
16,10501
35,10501
10751,10501
53,10514
878,10514
35,10521
18,10523
36,10523
16,10527
10751,10527
12,10528
28,10528
80,10528
9648,10528
12,10530
16,10530
18,10530
10751,10530
18,10533
36,10533
10749,10533
18,10534
28,10534
28,10535
35,10535
18,10537
10402,10537
16,10545
18,10545
10751,10545
18,10549
12,10550
28,10550
53,10550
16,10555
28,10555
35,10555
10751,10555
35,10557
18,10559
53,10559
80,10559
878,10559
18,10560
10402,10560
35,10563
10749,10563
18,10564
35,10564
10749,10564
16,10567
10751,10567
28,10569
35,10569
80,10569
18,10571
35,10571
10749,10571
27,10577
53,10577
27,10585
53,10585
12,10586
14,10588
35,10588
10751,10588
18,10589
28,10589
35,10589
80,10589
28,10590
36,10590
10752,10590
35,10591
18,10592
10752,10592
12,10603
35,10603
10749,10603
10751,10603
14,10610
28,10610
35,10610
53,10610
18,10611
35,10611
28,10615
35,10615
28,10622
35,10622
80,10622
18,10623
28,10623
80,10623
35,10625
12,10628
35,10628
80,10628
18,10629
53,10629
80,10629
18,10632
28,10632
53,10632
80,10632
35,10634
18,10637
18,10641
10749,10641
18,10642
35,10642
10749,10642
10751,10642
12,10643
27,10643
28,10643
878,10643
35,10646
10749,10646
18,10647
10749,10647
18,10655
36,10655
10752,10655
28,10656
53,10656
14,10658
35,10658
878,10658
28,10661
35,10661
35,10663
27,10664
53,10664
18,10673
80,10673
12,10674
16,10674
10751,10674
27,10676
878,10676
9648,10676
35,10678
16,10681
10751,10681
18,10683
35,10683
18,10684
53,10684
9648,10684
10752,10684
53,10685
9648,10685
18,10691
10749,10691
18,10696
10749,10696
18,10705
28,10705
36,10705
10749,10705
10752,10705
18,10707
35,10707
35,10708
10751,10708
35,10710
18,10712
10749,10712
16,10715
35,10715
10751,10715
28,10718
14,10719
35,10719
10751,10719
12,10724
28,10724
53,10724
878,10724
27,10727
53,10727
18,10731
53,10731
80,10731
9648,10731
36,10733
37,10733
10752,10733
18,10734
80,10734
35,10735
35,10739
10749,10739
18,10740
53,10740
9648,10740
18,10741
36,10741
28,10743
35,10743
53,10743
80,10743
18,10744
10749,10744
35,10748
878,10748
10751,10748
14,10756
35,10756
53,10756
9648,10756
10751,10756
35,10758
35,10760
35,10761
10749,10761
12,10762
28,10762
35,10762
53,10762
12,10764
28,10764
53,10764
80,10764
35,10765
28,10771
35,10771
53,10771
878,10771
18,10773
35,10773
18,10774
27,10776
35,10776
10402,10776
27,10781
18,10782
28,10782
53,10782
80,10782
9648,10782
12,10783
28,10783
35,10783
53,10783
80,10783
10749,10783
12,10786
18,10786
28,10786
10749,10786
28,10796
53,10796
878,10796
16,10800
10751,10800
18,10802
12,10803
28,10803
878,10803
10749,10803
35,10806
10749,10806
14,10808
35,10808
10749,10808
10751,10808
18,10822
35,10833
80,10833
10749,10833
18,10844
18,10858
36,10858
12,10861
28,10861
53,10861
12,10865
16,10865
878,10865
10751,10865
18,10866
53,10866
9648,10866
12,10871
28,10871
53,10871
9648,10871
18,10873
27,10873
18,10876
28,10877
53,10877
80,10877
35,10878
80,10878
10749,10878
27,10885
53,10885
9648,10885
28,10890
35,10890
18,10894
27,10894
53,10894
10749,10894
16,10895
10751,10895
18,10913
35,10913
80,10913
10749,10913
18,10914
28,10914
35,10914
37,10914
28,10923
27,10925
35,10925
27,10929
18,10930
18,10934
35,10934
10749,10934
18,10935
28,10935
36,10935
37,10935
53,10944
9648,10944
18,10947
35,10947
10402,10947
10751,10947
10770,10947
18,10950
53,10955
80,10955
12,10956
18,10956
35,10956
9648,10956
10749,10956
35,10970
27,10972
9648,10972
14,10981
35,10981
878,10981
16,10982
35,10982
10751,10982
27,10984
53,10984
35,10985
10751,10985
27,10987
53,10987
12,10991
14,10991
16,10991
28,10991
10751,10991
35,10992
10751,10992
18,10994
12,10996
16,10996
35,10996
10751,10996
18,10998
53,10998
10749,10998
12,10999
28,10999
53,10999
28,11001
35,11001
80,11001
18,11004
35,11004
35,11007
35,11011
10751,11011
18,11013
35,11013
10749,11013
27,11015
53,11015
9648,11015
18,11022
28,11022
53,11022
80,11022
18,11023
80,11023
12,11024
14,11024
35,11024
9648,11024
35,11025
27,11026
53,11026
9648,11026
18,11027
80,11027
10749,11027
27,11033
53,11033
9648,11033
18,11036
10749,11036
18,11042
35,11042
80,11042
18,11051
27,11056
18,11058
27,11058
53,11058
878,11058
18,11062
53,11062
18,11065
53,11065
10749,11065
35,11066
10749,11066
35,11072
37,11072
18,11086
10749,11086
28,11090
35,11090
18,11091
35,11091
10749,11091
18,11093
27,11096
53,11096
9648,11096
18,11109
80,11109
18,11113
10402,11113
10749,11113
10751,11113
18,11128
28,11128
53,11128
18,11129
35,11129
18,11130
35,11130
10749,11130
10751,11130
35,11132
35,11137
10749,11137
28,11141
35,11141
53,11141
10749,11141
18,11152
27,11152
12,11153
35,11153
10749,11153
18,11156
36,11156
18,11162
10749,11162
12,11165
18,11165
28,11165
36,11165
10752,11165
18,11170
35,11172
10402,11172
10749,11172
12,11176
35,11176
10751,11176
18,11184
18,11186
27,11186
18,11190
53,11190
9648,11190
18,11191
35,11191
10749,11191
12,11194
28,11194
99,11194
12,11199
28,11199
35,11199
18,11202
36,11202
10752,11202
18,11208
53,11208
9648,11208
10749,11208
12,11212
28,11212
35,11212
10751,11212
27,11217
35,11217
35,11219
53,11219
9648,11219
12,11228
28,11228
53,11228
18,11229
35,11229
53,11229
14,11232
35,11232
878,11232
10749,11232
12,11237
27,11237
28,11237
53,11237
878,11237
18,11240
35,11240
10749,11240
35,11247
18,11249
27,11249
35,11249
12,11253
14,11253
878,11253
18,11257
10749,11257
53,11258
12,11260
35,11260
878,11260
10751,11260
12,11282
35,11282
14,11283
35,11283
10751,11283
27,11284
35,11284
53,11284
35,11287
18,11298
27,11298
35,11302
18,11306
53,11306
18,11308
35,11308
18,11313
9648,11313
18,11321
18,11322
36,11322
80,11322
18,11323
35,11323
80,11323
18,11324
53,11324
9648,11324
27,11336
53,11336
878,11336
12,11342
14,11342
27,11342
35,11342
27,11351
53,11351
35,11353
18,11354
35,11354
27,11357
53,11357
12,11358
18,11358
28,11358
53,11358
12,11359
14,11359
10751,11359
27,11361
53,11361
12,11362
18,11362
28,11362
53,11362
35,11363
10749,11363
12,11370
18,11370
28,11370
28,11371
53,11371
80,11371
35,11374
12,11375
28,11375
35,11375
53,11375
27,11377
53,11377
9648,11377
28,11382
35,11382
53,11382
18,11386
53,11386
80,11386
10749,11386
14,11395
18,11395
35,11395
10751,11395
35,11397
12,11398
28,11398
80,11398
18,11400
36,11400
10749,11400
18,11404
35,11404
12,11411
28,11411
878,11411
28,11412
53,11412
80,11412
9648,11412
18,11426
10749,11426
10752,11426
18,11431
35,11431
10749,11431
53,11439
9648,11439
27,11442
53,11442
18,11446
35,11446
12,11451
14,11451
35,11451
10749,11451
10751,11451
35,11452
10749,11452
35,11453
53,11456
80,11456
9648,11456
18,11457
18,11458
53,11458
12,11459
35,11459
10751,11459
27,11460
53,11460
35,11467
10749,11467
18,11468
53,11468
9648,11468
12,11469
14,11469
35,11469
27,11470
878,11470
18,11478
53,11478
80,11478
14,11495
18,11495
27,11495
28,11495
53,11495
18,11499
36,11499
27,11507
53,11507
80,11507
9648,11507
18,11509
28,11509
37,11509
80,11509
99,11516
28,11517
35,11517
80,11517
28,11519
35,11519
35,11529
10749,11529
27,11531
53,11531
9648,11531
28,11535
53,11535
878,11535
18,11536
28,11536
10749,11536
35,11543
16,11544
10751,11544
18,11545
35,11545
35,11546
80,11546
12,11551
14,11551
28,11551
35,11551
878,11551
18,11560
53,11560
80,11560
9648,11560
35,11561
878,11561
10749,11561
18,11564
27,11564
28,11564
53,11564
80,11564
35,11565
80,11565
12,11576
28,11576
35,11576
80,11576
37,11577
12,11583
18,11583
53,11583
80,11583
14,11586
27,11586
53,11586
53,11588
878,11588
9648,11588
27,11592
35,11592
53,11592
80,11592
14,11596
27,11596
53,11596
9648,11596
35,11598
18,11600
10752,11600
27,11601
53,11601
9648,11601
18,11615
53,11615
80,11615
14,11618
27,11618
53,11618
9648,11618
12,11619
16,11619
35,11619
10751,11619
18,11620
36,11620
10749,11620
35,11622
10749,11622
35,11624
35,11631
10749,11631
18,11632
10749,11632
35,11635
12,11637
35,11637
10749,11637
10751,11637
35,11638
10749,11638
18,11644
53,11644
9648,11644
35,11648
10749,11648
12,11658
18,11658
28,11658
36,11658
10752,11658
18,11661
36,11661
10402,11661
10749,11661
10752,11661
28,11665
35,11665
53,11665
12,11667
28,11667
53,11667
12,11676
28,11676
35,11676
12,11678
28,11678
53,11678
12,11679
18,11679
28,11679
53,11679
80,11679
9648,11679
27,11683
14,11687
35,11687
878,11687
12,11688
14,11688
16,11688
35,11688
10751,11688
28,11690
28,11692
35,11692
878,11692
37,11697
18,11699
80,11699
18,11702
28,11702
53,11702
80,11702
28,11770
35,11770
35,11775
80,11775
10749,11775
18,11778
10752,11778
12,11780
18,11798
80,11798
16,11802
10751,11802
18,11804
27,11804
53,11804
35,11812
10749,11812
14,11817
28,11817
35,11817
12,11818
18,11818
28,11818
18,11820
10749,11820
35,11823
10749,11823
18,11826
53,11826
80,11826
16,11827
878,11827
18,11831
36,11831
9648,11831
18,11835
28,11835
53,11835
80,11835
16,11836
35,11836
10751,11836
35,11843
35,11858
10752,11858
28,11863
53,11863
9648,11863
10749,11863
12,11866
18,11866
28,11866
53,11866
35,11870
10751,11870
18,11873
12,11876
18,11876
10749,11876
10752,11876
18,11887
35,11887
10402,11887
10749,11887
10751,11887
12,11888
35,11888
10751,11888
18,11889
10749,11889
28,11891
35,11891
18,11892
53,11892
80,11892
37,11901
12,11904
18,11904
28,11904
53,11904
80,11904
9648,11904
10751,11904
27,11908
35,11908
27,11917
53,11917
80,11917
28,11918
35,11918
878,11918
27,11932
35,11932
18,11934
35,11934
18,11935
28,11935
53,11935
878,11935
14,11954
27,11954
53,11954
878,11954
35,11956
35,11959
12,11967
18,11967
28,11967
37,11967
80,11967
12,11968
28,11968
53,11968
80,11968
12,11969
18,11969
28,11969
36,11969
37,11969
18,11971
35,11971
10749,11971
18,11973
53,11973
